player,team,position,spread,over_under,market,ud_line,pp_line,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Lamar Jackson,BAL,QB,-6.0,53.0,sacks_taken,1.5,,2024.0,9.0,REG,DEN,16.0,19.0,280.0,3.0,0.0,1.0,139.0,12.0,19.339016,0.0,1.8666667,0.37864727,3.0,4.0,0.0,1.0,-0.9145729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.6,Ravens
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,passing_yards,268.5,271.0,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,pass+rush_yards,281.5,280.5,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,attempts,36.5,36.0,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,completions,24.5,24.5,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,rushing_yards,9.5,9.5,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_rush,6.5,,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,longest_completion,38.5,,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,1.0,REG,NE,21.0,29.0,164.0,0.0,0.0,3.0,67.0,7.0,-4.1706147,0.0,1.0123457,0.032448232,4.0,15.0,0.0,1.0,0.042172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.06,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,2.0,REG,KC,23.0,36.0,258.0,2.0,0.0,3.0,122.0,11.0,3.920935,0.0,1.1466666,0.10860877,6.0,9.0,0.0,3.0,-0.22716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.22,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,3.0,REG,WAS,29.0,38.0,324.0,3.0,0.0,2.0,120.0,18.0,16.974962,0.0,1.1448764,0.26088318,1.0,4.0,0.0,1.0,0.5617097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25.36,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,4.0,REG,CAR,22.0,31.0,232.0,2.0,1.0,0.0,145.0,14.0,8.988195,0.0,1.3488373,0.1815854,1.0,10.0,0.0,1.0,0.7494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.28,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,5.0,REG,BAL,30.0,39.0,392.0,5.0,1.0,3.0,169.0,19.0,23.611069,0.0,1.2173913,0.28541914,2.0,1.0,0.0,0.0,-0.8636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.78,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,6.0,REG,NYG,19.0,28.0,208.0,0.0,0.0,4.0,101.0,10.0,-0.51269245,0.0,1.3333334,0.19306926,4.0,55.0,1.0,2.0,8.485537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.82,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,7.0,REG,CLE,15.0,25.0,181.0,2.0,0.0,3.0,92.0,8.0,-1.7718637,0.0,0.6908397,0.028715134,3.0,-3.0,0.0,0.0,-1.7045519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14.94,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,8.0,REG,PHI,26.0,37.0,234.0,1.0,1.0,1.0,93.0,15.0,6.6449466,0.0,0.7878788,0.16236562,3.0,15.0,0.0,1.0,2.3699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.86,Bengals
Joe Burrow,CIN,QB,6.5,52.5,fantasy_points,19.45,,2024.0,9.0,REG,LV,27.0,39.0,251.0,5.0,1.0,1.0,155.0,18.0,7.016673,0.0,1.2184466,0.18343855,3.0,11.0,0.0,2.0,0.9349663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.14,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,6.0,6.0,62.0,0.0,38.0,24.0,3.0,4.6718884,1.6315789,0.20689656,0.2345679,0.47454235,6.2,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,4.0,5.0,35.0,0.0,23.0,16.0,2.0,-0.821918,1.5217391,0.14705883,0.1,0.29058823,3.5,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,6.0,7.0,118.0,2.0,92.0,32.0,4.0,8.413298,1.2826087,0.18421052,0.32508835,0.50387764,23.8,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,6.0,85.0,1.0,51.0,64.0,3.0,3.152856,1.6666666,0.2,0.2982456,0.50877196,14.5,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,10.0,12.0,193.0,2.0,109.0,97.0,8.0,12.5689535,1.7706422,0.30769232,0.33850932,0.698495,31.3,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,5.0,6.0,72.0,0.0,52.0,32.0,3.0,3.2735488,1.3846154,0.26086956,0.3939394,0.6670619,7.2,Bengals
Ja'Marr Chase,CIN,WR,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,11.0,0.0,1.0,0.6538251,5.0,6.0,55.0,1.0,82.0,16.0,2.0,4.153598,0.6707317,0.25,0.31538463,0.5957692,12.6,Bengals
